ID	Source
http://purl.obolibrary.org/obo/MBA_613	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_615	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_616	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_617	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_618	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_619	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_62	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_621	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_626	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_628	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_63	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_631	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_632	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_633	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_634	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_636	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_637	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_64	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_641	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_642	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_645	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_650	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_651	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_653	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_658	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_66	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_661	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_665	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_669	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_67	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_672	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_673	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_674	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_678	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_679	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_681	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_685	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_688	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_691	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_693	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_695	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_697	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_7	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_700	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_701	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_705	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_706	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_708	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_709	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_71	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_710	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_711	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_713	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_716	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_717	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_718	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_720	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_721	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_724	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_726	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_73	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_730	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_732	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_733	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_737	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_74	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_741	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_744	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_749	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_75	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_752	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_753	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_754	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_757	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_763	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_771	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_773	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_776	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_778	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_78	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_780	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_784	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_79	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_794	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_795	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_796	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_797	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_798	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_8	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_802	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_803	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_808	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_81	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_811	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_812	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_813	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_818	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_82	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_821	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_822	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_825	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_828	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_83	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_830	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_832	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_833	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_834	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_835	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_839	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_840	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_841	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_842	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_843	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_846	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_848	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_85	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_851	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_852	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_858	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_859	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_863	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_866	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_867	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_869	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_871	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_872	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_874	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_876	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_877	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_88	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_880	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_881	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_885	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_890	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_892	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_898	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_90	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_900	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_901	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_903	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_904	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_907	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_909	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_912	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_916	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_917	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_918	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_920	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_922	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_924	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_926	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_928	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_93	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_930	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_931	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_933	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_938	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_94	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_940	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_941	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_942	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_944	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_946	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_948	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_953	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_958	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_96	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_967	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_970	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_972	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_975	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_978	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_979	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_980	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_981	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_985	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_986	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_989	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_99	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_993	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_994	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_995	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_997	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_998	 https://orcid.org/0000-0002-6601-2165
http://purl.obolibrary.org/obo/MBA_ENTITY	 https://orcid.org/0000-0002-6601-2165
